index,hora,semaforo,direccion,cuantos,estado,placa,prob
2018-02-21,06-26-33,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-21,06-15-31,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-21,08-29-23,Rojo,directo,x1,-SinPlaca,x,0
2018-02-21,06-28-33,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-06,07-16-53,Rojo,isquierda,x1,-Ruidocaptura,3141TBL,100
2018-02-06,16-57-11,Rojo,directo,x1,-Pintura,x,0
2018-02-06,06-46-39,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-46-17,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,10-52-16,rojo,directo,x1,-Nopintado,x,0
2018-02-06,09-00-29,rojo,directo,x1,-No pintado,x,0
2018-02-06,06-24-05,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,17-39-16,Rojo,izquierda,x1,-Infraccion,6560XGx,86
2018-02-06,19-10-22,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,16-49-23,Rojo,izquierda,x1,-Ruidocaptura,x,0
2018-02-06,06-28-27,Rojo,directo,x1,-Ruidoo-oscuridad,x,0
2018-02-06,10-27-53,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,07-14-06,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-55-25,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,10-43-06,Rojo,directo,x1,-Ruidovideo-pintura,546xNDx,72
2018-02-06,06-59-54,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,07-16-57,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-47-30,Rojo,directo,x1,-Ruidoadelantado,x,0
2018-02-06,07-49-34,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,10-06-31,rojo,directo,x1,-Nosenota,x,0
2018-02-06,15-45-01,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-22-55,Rojo,isquierda,x1,-Ruidocaptura,x,0
2018-02-06,11-29-54,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,17-07-49,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-43-16,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-06,06-18-03,Rojo,directo,x1,-Adelantado,x,0
2018-02-06,06-38-14,Rojo,directo,x1,-Ruidoadelantado,x,0
2018-02-06,16-51-08,Rojo,izquierda,x1,-Infraccion,x,0
2018-02-06,07-10-59,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,16-00-17,Rojo,directo,x1,-pintura,835xxx,58
2018-02-06,06-45-16,Rojo,directo,x1,-Ruidooscuric,x,0
2018-02-06,15-37-54,Rojo,directo,x1,-pintura,1556xxx,58
2018-02-06,06-18-20,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-06,06-25-13,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,11-57-20,Rojo,directo,x1,-pintura,6234Zxx,72
2018-02-06,17-00-14,Rojo,directo,x1,-Pintura,x,0
2018-02-06,06-35-23,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-06,12-57-44,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,12-29-13,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,12-53-15,Rojo,directo,x1,-Pintura,x,0
2018-02-06,06-23-57,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-52-41,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-53-23,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,14-16-35,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,08-05-02,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-22-03,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,07-11-05,Rojo,directo,x2,-Ruidocaptura,x,0
2018-02-06,20-00-11,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-06,06-23-15,Rojo,directo,x1,-Ruidocaptura,x,0
2018-02-16,06-14-57,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-16,09-16-33,Rojo,directo,x1,-Bicicleta,x,0
2018-02-16,10-36-52,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-16,08-30-50,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-01,09-20-52,rojo,directo,x1,-pocaluz,2421RxT,90
2018-02-01,09-39-10,rojo,directo,x1,-,4421SUI,100
2018-02-01,10-16-45,rojo,directo,x1,-pocaluz-blur,xxxxx,0
2018-02-01,16-07-28,rojo,directo,x1,-semaforoennull,2317PRG,100
2018-02-01,13-40-05,rojo,directo,x1,-,553CEA,100
2018-02-01,13-16-41,rojo,directo,x1,-,3460BAR,100
2018-02-01,10-07-37,rojo,directo,x1,-sinpintar,xxxxx,0
2018-02-01,09-12-44,rojo,directo,x1,-sinpintar,xxxxx,0
2018-02-05,15-32-09,rojo,directo,x1,-placaenventana,1717KRS,100
2018-02-05,14-19-59,rojo,directo,x1,-,4277LPU,100
2018-02-05,14-41-20,rojo,directo,x1,-rapido,1753GYT,100
2018-02-05,16-06-43,rojo,directo,x1,-,4684SFY,100
2018-02-05,11-14-59,rojo,directo,x1,-rapido,3762RTX,100
2018-02-05,09-56-43,rojo,directo,x1,-,1402HZT,100
2018-02-05,12-48-30,rojo,left,x1,-congestion,34600GS,100
2018-02-05,14-34-13,rojo,directo,x1,-sinpintar,821KPY,100
2018-02-05,13-13-54,rojo,directo,x1,-rapido,3989YDC,100
2018-02-05,17-00-36,rojo,directo,x1,-faltapintar,1058HER,86
2018-02-05,11-49-32,rojo,directo,x1,-,4110HGD,100
2018-02-05,12-58-40,rojo,directo,x1,-rapido,3052LIB,100
2018-02-05,11-01-47,rojo,directo,x1,-lento,xxxxx,0
2018-02-05,06-28-20,rojo,directo,x1,-pocaluz,xxxxx,0
2018-02-05,17-59-34,rojo,directo,x1,-,4156FDR,100
2018-02-05,16-05-42,rojo,directo,x1,-,4090TKR,100
2018-02-05,15-41-18,rojo,directo,x1,-bus,091CUF,100
2018-02-05,10-15-01,rojo,directo,x1,-faltapintar,1265Yxxx,34
2018-02-05,17-27-01,rojo,left,x1,-lluvia-congestion-sinpintar,xxxxx,0
2018-02-05,15-40-18,rojo,direcot,x1,-rapido,2612UYY,100
2018-02-05,16-44-21,rojo,directo,x1,-rapido,xxxxx,0
2018-02-05,10-52-37,rojo,directo,x1,-,4542HYU,100
2018-02-05,12-07-51,rojo,directo,x1,-despintado,954IGS,70
2018-02-05,10-51-36,rojo,directo,x1,-sinpintar,12xxxxx,24
2018-02-05,13-35-16,rojo,directo,x1,-moto-muyabajo,xxxxx,0
2018-02-05,12-40-22,rojo,directo,x1,-rapido,2031HDS,100
2018-02-05,12-02-45,rojo,directo,x1,-despintado,xx17HFx,36
2018-02-05,17-30-04,rojo,directo,x1,-lluvia-faltapintar,132xxxx,0
2018-02-05,12-45-28,rojo,directo,x1,-despintado,xx58xxxx,10
2018-02-02,10-14-33,rojo,directo,x1,-,1942XZYY,100
2018-02-02,10-12-33,rojo,directo,x1,-despintado,1327YEP,80
2018-02-11,08-37-04,Rojo,directo,x1,-PlacaDespintada-Nublado,x,0
2018-02-11,08-43-58,Rojo,directo,x1,-PlacaDespintada-Duplicado,1140Xxx,72
2018-02-11,09-15-29,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-11,09-49-20,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-11,09-28-42,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-11,08-43-57,Rojo,directo,x1,-PlacaDespintada,1140Xxx,72
2018-02-11,09-39-52,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-11,09-44-14,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-11,10-52-27,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-11,08-42-24,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-11,09-09-29,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-11,08-14-32,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-11,10-24-38,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-11,08-45-04,Rojo,directo,x1,-Moto,x,0
2018-02-11,08-30-13,Rojo,directo,x1,-PlacaDespintada-Nublado,x,0
2018-02-11,08-16-59,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-11,08-36-58,Rojo,directo,x1,-PlacaDespintada-Nublado,x,0
2018-02-22,08-10-55,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,11-41-19,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-22,19-17-45,Rojo,directo,x1,-RuidoCaptura-,x,0
2018-02-22,10-24-04,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,07-13-21,Rojo,directo,x1,-RuidoRetrasado,x,0
2018-02-22,14-08-42,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,06-50-00,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-22,17-44-14,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-22,13-52-27,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-22,12-06-44,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,06-05-16,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-22,09-59-40,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,08-22-05,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,14-05-40,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,20-26-15,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,13-22-58,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,17-40-08,Rojo,directo,x1,-RuidoCaptura-PlacaDespintada,x,0
2018-02-22,06-37-46,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-22,06-33-21,Rojo,directo,x1,-RuidoRetrasado-Amanecer,x,0
2018-02-22,06-33-41,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-22,14-29-03,Rojo,directo,x1,-RuidoCaptura-PlacaDespintada,x,0
2018-02-22,10-02-42,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,12-54-30,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,08-00-43,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,09-17-58,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,13-35-10,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,13-32-06,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,10-51-31,Rojo,directo,x1,-PlacaSucia-MarcadeAgua,x,0
2018-02-22,07-36-20,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-22,19-41-08,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-22,06-24-10,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-22,16-46-16,Rojo,izquierdo,x1,-SinPlaca,x,0
2018-02-22,17-34-04,Rojo,directo,x1,-RuidoCaptura-PlacaDespintada,x,0
2018-02-22,18-13-43,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-22,08-06-49,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-22,17-36-05,Rojo,directo,x1,-RuidoCaptura-PlacaDespintada,x,0
2018-02-17,16-28-54,Rojo,directo,x1,-PlacaSucia,xx77Zx,58
2018-02-17,18-54-16,Rojo,izquierdo,x1,-RuidoCaptura,x,0
2018-02-17,19-40-00,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-17,17-41-04,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-17,20-39-58,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-17,18-11-36,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-17,17-53-17,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-17,19-08-31,Rojo,directo,x1,-RuidoAdelantado-Captura,x,0
2018-02-17,16-42-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-24,06-38-11,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,15-26-31,Rojo,directo,x1,-PlacaSucia,1269xxx,58
2018-02-19,06-28-53,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-19,08-48-09,Rojo,directo,x1,-RuidoAdelantado-Flota,x,0
2018-02-19,11-58-10,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-19,06-03-46,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-19,06-14-35,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-19,06-39-26,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-19,16-01-05,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,06-08-42,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-19,08-54-09,Rojo,directo,x1,-RuidoAdelantado-CamionPequeño,x,0
2018-02-19,11-54-04,Rojo,directo,x1,-RuidoAdelantado-PlacaDespintada,x,0
2018-02-19,16-02-06,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-19,06-11-52,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-19,16-32-36,Rojo,directo,x2,-PlacaDespintada-PlacaSucia,x,0
2018-02-19,09-36-49,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,19-59-59,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-19,06-11-50,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-19,10-25-37,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,07-51-07,Rojo,directo,x1,-Ruidocaptura,x37xxx,33
2018-02-19,19-46-47,Rojo,directo,x1,-Ruidocaptura-Moto,x,0
2018-02-19,19-31-31,Rojo,directo,x1,-Ruidocaptura-Noche,x,0
2018-02-19,07-18-03,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,11-07-19,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,07-46-02,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-19,07-18-02,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,15-47-53,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,20-20-18,Rojo,directo,x1,-Ruidocaptura-Noche,x,0
2018-02-19,14-48-54,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-19,19-40-40,Rojo,directo,x1,-Ruidocaptura-Noche,x,0
2018-02-19,17-14-17,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,06-03-47,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-19,06-28-56,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-19,16-13-17,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-19,16-06-10,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-19,19-38-37,Rojo,directo,x1,-Ruidocaptura-Noche,x,0
2018-02-19,16-10-16,Rojo,directo,x1,-Bicicleta,x,0
2018-02-19,19-47-48,Rojo,directo,x1,-Ruidocaptura-Noche,x,0
2018-02-19,15-44-49,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-19,19-40-39,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-19,13-30-38,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-19,15-04-10,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-08,08-47-02,rojo,directo,x1,-,2199CNR,100
2018-02-08,08-38-54,rojo,directo,x1,-,4521XXX,100
2018-02-08,15-23-28,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-08,18-05-29,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,11-26-37,Rojo,directo,x2,-PlacaDespintada,x,0
2018-02-08,20-45-07,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,08-10-26,rojo,directo,x2,-placachilena,AA918YV,100
2018-02-08,20-31-29,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,14-54-01,Rojo,directo,x1,-PlacaDespintada,1327ZNx,86
2018-02-08,09-44-59,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,20-45-00,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,09-34-10,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,10-34-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,20-44-54,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,19-33-32,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,19-48-59,Rojo,directo,x1,-RuidoCarril-Noche,x,0
2018-02-08,20-40-59,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,19-39-42,Rojo,directo,x1,-RuidoCaptura-Noche-Persona,x,0
2018-02-08,15-28-33,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,18-58-59,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,19-24-27,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,18-53-54,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,14-36-43,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-08,20-12-17,Rojo,directo,x1,-RuidoCaptura-Noche-Persona,x,0
2018-02-08,13-47-55,Rojo,directo,x1,-PlacaDespintada,638XxY,84
2018-02-08,09-10-47,Rojo,izquierdo,x1,-RuidoAdelantado,x,0
2018-02-08,18-13-17,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,17-02-04,Rojo,directo,x1,-PlacaDespintada,x077SPx,72
2018-02-08,13-57-06,Rojo,directo,x1,-PlacaDespintada-Sucia,x,0
2018-02-08,12-54-30,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,20-40-50,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,09-35-13,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,17-11-13,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,18-52-53,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-08,12-29-07,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-08,19-37-37,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,13-33-41,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,20-40-48,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-08,20-35-54,Rojo,directo,x1,-RuidoCarril-Noche,x,0
2018-02-08,09-50-03,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,10-35-48,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-08,17-26-56,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-08,13-44-52,Rojo,directo,x1,-PlacaDespintada,2002xxx,52
2018-02-08,13-11-19,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,20-12-14,Rojo,directo,x1,-RuidoCarril-Noche,x,0
2018-02-08,13-57-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-08,20-21-44,Rojo,directo,x1,-RuidoCarril-Noche,x,0
2018-02-15,18-37-45,Verde,directo,x1,-PlacaSucia-Flota,x,0
2018-02-10,06-33-45,Verde,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-01,13-02-03,VERDE,x1,-RIDOPORHUMO,,,0
2018-02-02,20-24-27,verde,directo,x1,-blur-noche,xxxx,0
2018-02-12,14-42-25,ROJO,izquierda,x1,-Infraccion,4564LKF,100
2018-02-12,08-33-24,ROJO,directo,x1,-Infraccion,2273PLB,100
2018-02-12,11-56-54,ROJO,directo,x1,-Infraccion-Duplicado,1226XCS,100
2018-02-12,07-27-38,ROJO,directo,x1,-Infraccion,4028BAD,100
2018-02-12,08-37-47,ROJO,directo,x1,-Infraccion,4263PDN,100
2018-02-12,09-06-57,ROJO,izquierda,x1,-Infraccion,2369DPT,100
2018-02-12,13-42-25,ROJO,directo,x1,-Infraccion,3094BTG,100
2018-02-12,09-02-08,ROJO,directo,x1,-Infraccion,3065EDL,100
2018-02-12,16-38-17,ROJO,directo,x1,-Infraccion,2867USU,100
2018-02-12,16-28-07,ROJO,directo,x1,-Infraccion,4213BUR,100
2018-02-12,11-00-47,ROJO,directo,x1,-Infraccion,4086NZT,100
2018-02-12,07-15-27,ROJO,directo,x1,-Infraccion,1534IGC,100
2018-02-12,07-37-54,ROJO,directo,x1,-Infraccion,3823PIH,100
2018-02-12,12-32-44,ROJO,directo,x1,-Infraccion,2615PFT,100
2018-02-12,13-06-50,ROJO,directo,x1,-Infraccion,359ZTI,100
2018-02-12,08-04-56,ROJO,directo,x1,-Infraccion,2586KDU,100
2018-02-12,16-14-53,ROJO,directo,x1,-Infraccion,2730SHK,100
2018-02-12,13-17-00,ROJO,directo,x1,-Infraccion,2211ATP,100
2018-02-12,09-51-39,ROJO,izquierda,x1,-Infraccion,4129FFR,100
2018-02-12,14-06-14,ROJO,directo,x1,-Infraccion,4011FCP,100
2018-02-12,11-23-10,ROJO,directo,x1,-Infraccion,1905LAU,100
2018-02-12,08-34-26,ROJO,directo,x1,-Infraccion,4442PDN,100
2018-02-12,09-11-20,ROJO,izquierda,x1,-Infraccion,3769PYX,100
2018-02-12,13-46-47,ROJO,directo,x1,-Infraccion,1425FXI,100
2018-02-12,14-45-28,ROJO,directo,x1,-Infraccion,4082AGR,100
2018-02-12,07-04-59,ROJO,directo,x1,-Infraccion,4501UCL,100
2018-02-12,09-38-29,ROJO,directo,x1,-Infraccion,484INI,100
2018-02-12,16-25-05,ROJO,directo,x1,-Infraccion,2616BTD,100
2018-02-12,17-02-41,ROJO,directo,x2,-Infraccion,1413GKA,100
2018-02-12,06-56-50,ROJO,directo,x1,-Infraccion,4143PYX,100
2018-02-12,11-00-48,ROJO,directo,x1,-Infraccion-Duplicado,4086NZT,100
2018-02-12,11-22-09,ROJO,directo,x2,-Infraccion,4554GTL,100
2018-02-12,06-59-12,ROJO,directo,x1,-Infraccion,3878NNA,100
2018-02-12,10-11-59,ROJO,directo,x1,-Infraccion,3823PIH,100
2018-02-12,17-09-16,ROJO,directo,x1,-Infraccion,1920FBx,86
2018-02-12,09-44-53,ROJO,izquierda,x1,-Infraccion,3475CFR,100
2018-02-12,10-49-49,ROJO,directo,x1,-Infraccion,1549FEX,100
2018-02-12,14-49-30,ROJO,directo,x1,-Infraccion,2981ZGP,100
2018-02-12,14-30-33,ROJO,directo,x1,-Infraccion,1753GYT,100
2018-02-12,08-19-10,ROJO,izquierda,x1,-Infraccion,2274PYR,100
2018-02-12,07-27-39,ROJO,directo,x1,-Infraccion-Duplicado,4028BAD,100
2018-02-12,14-57-39,ROJO,directo,x1,-Infraccion,4129FFR,100
2018-02-12,11-49-59,ROJO,directo,x1,-Infraccion,1192DZN,100
2018-02-12,14-47-29,ROJO,directo,x1,-Infraccion,4089SUN,100
2018-02-12,15-08-51,ROJO,directo,x1,-Infraccion,3037RLI,100
2018-02-12,06-58-12,ROJO,directo,x1,-Infraccion,2462RXR,100
2018-02-12,10-37-24,ROJO,directo,x1,-Infraccion,4693LBE,100
2018-02-12,17-26-12,ROJO,directo,x1,-Infraccion-Ambulancia,3585TNC,100
2018-02-12,12-36-21,ROJO,directo,x1,-Infraccion,2615SLR,100
2018-02-12,10-52-01,ROJO,izquierda,x1,-Infraccion,2199CXP,100
2018-02-12,07-04-11,ROJO,directo,x1,-Infraccion,3108HAG,100
2018-02-12,14-54-35,ROJO,directo,x1,-Infraccion,2999UZY,100
2018-02-12,14-27-09,ROJO,directo,x1,-Infraccion,3773UNF,100
2018-02-12,12-29-14,ROJO,directo,x1,-Infraccion,3474ZYI,100
2018-02-12,09-03-10,ROJO,directo,x1,-Infraccion,1762SNE,100
2018-02-12,08-15-05,ROJO,directo,x2,-Infraccion,2151HAH,100
2018-02-12,08-24-32,ROJO,directo,x1,-Infraccion,3780ABE,100
2018-02-12,12-54-49,ROJO,directo,x1,-Infraccion,3786CHK,100
2018-02-12,14-43-24,ROJO,directo,x1,-Infraccion,3093UZH,100
2018-02-12,11-08-55,ROJO,directo,x1,-Infraccion,2913KTY,100
2018-02-12,07-12-31,ROJO,directo,x1,-Infraccion,2514HRF,100
2018-02-12,17-07-47,ROJO,directo,x1,-Infraccion,2172FCX,100
2018-02-12,13-46-29,ROJO,directo,x1,-Infraccion,4086NZT,100
2018-02-12,09-29-19,ROJO,directo,x1,-Infraccion,3114BKS,100
2018-02-12,15-51-33,ROJO,directo,x1,-Infraccion,2171PEE,100
2018-02-12,15-31-12,ROJO,directo,x1,-Infraccion,1521CRG,100
2018-02-12,07-11-04,ROJO,directo,x1,-Infraccion,2180PCG,100
2018-02-12,11-03-49,ROJO,directo,x1,-Infraccion,2730TSP,100
2018-02-12,10-44-35,ROJO,directo,x1,-Infraccion,4082UUC,100
2018-02-12,08-56-46,ROJO,directo,x1,-Infraccion-Colectivo,1190EFK,100
2018-02-12,09-53-43,ROJO,directo,x1,-Infraccion,4253NAN,100
2018-02-12,10-49-01,ROJO,directo,x1,-Infraccion,356ZGA,100
2018-02-12,15-05-09,ROJO,directo,x1,-Infraccion,3161AIT,100
2018-02-12,08-44-35,ROJO,directo,x1,-Infraccion-PlacaDespintada,1752PIF,100
2018-02-12,11-56-52,ROJO,directo,x1,-Infraccion,1226XCS,100
2018-02-12,09-14-02,ROJO,izquierda,x1,-Infraccion,3480SUU,100
2018-02-12,12-49-32,ROJO,directo,x1,-Infraccion-Argentina,OUT866,100
2018-02-12,14-04-46,ROJO,directo,x1,-Infraccion,1917IAY,100
2018-02-12,12-26-11,ROJO,directo,x1,-Infraccion,2200LSD,100
2018-02-09,17-17-08,ROJO,directo,x1,-Infraccion,1880RZT,100
2018-02-09,11-05-26,ROJO,izquierda,x1,-Infraccion,3016YTB,100
2018-02-09,12-10-09,ROJO,directo,x1,-Infraccion,3793XNF,100
2018-02-09,11-00-21,ROJO,directo,x1,-Infraccion,4450RCE,100
2018-02-09,08-34-36,ROJO,directo,x1,-Infraccion-Sticker,983FPK,100
2018-02-09,17-17-23,ROJO,izquierda,x1,-Infraccion,1558ZII,100
2018-02-09,08-09-29,ROJO,directo,x1,-Infraccion,2081NHY,100
2018-02-09,08-50-47,ROJO,izquierda,x1,-Infraccion,2796XHR,100
2018-02-09,07-25-46,ROJO,directo,x1,-Infraccion,4519KKR,100
2018-02-09,11-05-59,ROJO,directo,x1,-Infraccion,1268KHS,100
2018-02-09,13-20-11,ROJO,directo,x1,-Infraccion,4211ZRI,100
2018-02-09,09-33-29,ROJO,directo,x1,-Infraccion,4518HTD,100
2018-02-09,09-46-43,ROJO,directo,x1,-Infraccion,2004RYK,100
2018-02-09,09-01-10,ROJO,directo,x1,-Infraccion,1260TTH,100
2018-02-09,06-37-45,ROJO,directo,x1,-Infraccion,2376HKY,100
2018-02-09,15-26-17,ROJO,directo,x1,-Infraccion-Sticker,1720FPF,100
2018-02-09,09-59-11,ROJO,directo,x1,-Infraccion,4093PLT,100
2018-02-09,08-56-02,ROJO,directo,x1,-Infraccion,3614KBR,100
2018-02-09,09-34-31,ROJO,izquierda,x1,-Infraccion,2679XFH,100
2018-02-09,16-32-19,ROJO,directo,x1,-Infraccion,3626GZN,100
2018-02-09,08-54-52,ROJO,directo,x1,-Infraccion,2933PBU,100
2018-02-09,11-45-04,ROJO,directo,x1,-Infraccion,2751NPI,100
2018-02-09,08-23-47,ROJO,directo,x1,-Infraccion,953FSH,100
